,OR,conc,Firefly,Renilla,Normalized,Project,Plate,Row,Column,Renilla_bgnorm,Firefly_bgnorm,Background_Subtracted,Background_Divided,plate-type,exp datetime
2381,AR_268,7,832.981,1566.7,0.531677,EXP_025_50_02 Secondary Screen/map2,sPREP867,G,6,0.130316,2.12931,0.339634,2.76853,sample,2023-01-25 15:18:47
2382,AR_98,7,385.774,2925.79,0.131853,EXP_025_50_02 Secondary Screen/map2,sPREP867,G,7,0.135353,0.211198,0.00825658,1.0668,sample,2023-01-25 15:18:47
2383,AR_98,7,440.585,3199.85,0.137689,EXP_025_50_02 Secondary Screen/map2,sPREP867,G,8,0.12628,0.176265,0.00585109,1.04438,sample,2023-01-25 15:18:47
2384,AR_98,7,343.42,2857.27,0.120192,EXP_025_50_02 Secondary Screen/map2,sPREP867,G,9,0.210592,-0.0282004,-0.0295337,0.802748,sample,2023-01-25 15:18:47
2385,Rho-pCI,7,471.727,2858.52,0.165025,EXP_025_50_02 Secondary Screen/map2,sPREP867,G,10,0.112476,0.0676659,-0.00692616,0.95972,sample,2023-01-25 15:18:47
2386,Rho-pCI,7,451.796,3029.18,0.149148,EXP_025_50_02 Secondary Screen/map2,sPREP867,G,11,0.0676134,-0.145991,-0.0373048,0.799924,sample,2023-01-25 15:18:47
2387,Rho-pCI,7,441.83,3079.01,0.143498,EXP_025_50_02 Secondary Screen/map2,sPREP867,G,12,-0.0321109,-0.195151,-0.0290687,0.831551,sample,2023-01-25 15:18:47
2388,AR_202,8,332.209,2788.76,0.119124,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,1,0.0195841,-0.0184037,-0.00461012,0.962742,sample,2023-01-25 15:18:47
2389,AR_202,8,254.975,2581.96,0.0987524,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,2,0.0587435,-0.112708,-0.019082,0.838061,sample,2023-01-25 15:18:47
2390,AR_202,8,313.523,3604.71,0.086976,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,3,0.38409,0.130229,-0.0195357,0.816586,sample,2023-01-25 15:18:47
2391,AR_268,8,626.194,1733.63,0.361204,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,4,-0.0155623,0.857088,0.169731,1.88645,sample,2023-01-25 15:18:47
2392,AR_268,8,775.679,1713.7,0.452634,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,5,0.0576624,1.6993,0.275279,2.55213,sample,2023-01-25 15:18:47
2393,AR_268,8,763.222,1678.82,0.454618,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,6,0.0897567,2.06827,0.293152,2.81555,sample,2023-01-25 15:18:47
2394,AR_98,8,392.002,2966.89,0.132125,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,7,0.100755,0.0396453,-0.00776629,0.944484,sample,2023-01-25 15:18:47
2395,AR_98,8,324.734,2873.46,0.113011,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,8,-0.0494508,-0.0404882,0.00105562,1.00943,sample,2023-01-25 15:18:47
2396,AR_98,8,426.882,3115.14,0.137035,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,9,0.169812,0.0521978,-0.0153177,0.899459,sample,2023-01-25 15:18:47
2397,Rho-pCI,8,519.064,3416.6,0.151924,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,10,0.12144,0.127136,0.00076769,1.00508,sample,2023-01-25 15:18:47
2398,Rho-pCI,8,489.167,4251.25,0.115064,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,11,0.10813,-0.21256,-0.0468606,0.710603,sample,2023-01-25 15:18:47
2399,Rho-pCI,8,495.396,3242.2,0.152796,EXP_025_50_02 Secondary Screen/map2,sPREP867,H,12,0.027639,0.0153185,-0.00185413,0.988011,sample,2023-01-25 15:18:47
2400,AR_202,1,439.524,2854.06,0.154,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,1,0.0371844,0.406448,0.0404326,1.35602,sample,2023-01-25 15:18:47
2401,AR_202,1,432.468,2966.97,0.145761,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,2,-0.130314,1.06912,0.0844949,2.37915,sample,2023-01-25 15:18:47
2402,AR_202,1,435.996,2724.69,0.160017,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,3,0.0126765,0.903877,0.0749034,1.88004,sample,2023-01-25 15:18:47
2403,AR_268,1,2849.36,1795.56,1.58689,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,4,0.00196888,8.85989,1.42563,9.84051,sample,2023-01-25 15:18:47
2404,AR_268,1,3097.52,2021.38,1.53238,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,5,-0.521882,12.3208,1.47738,27.8609,sample,2023-01-25 15:18:47
2405,AR_268,1,3104.58,1841.43,1.68596,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,6,0.131531,10.8525,1.525,10.4747,sample,2023-01-25 15:18:47
2406,AR_98,1,1814.38,3398.61,0.533861,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,7,0.132906,5.38237,0.439097,5.63362,sample,2023-01-25 15:18:47
2407,AR_98,1,2107.23,3149.27,0.669118,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,8,-0.0736852,6.86823,0.590344,8.49412,sample,2023-01-25 15:18:47
2408,AR_98,1,1743.82,3264.53,0.534171,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,9,0.214909,4.75331,0.421372,4.73559,sample,2023-01-25 15:18:47
2409,Rho-pCI,1,397.185,3411.54,0.116424,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,10,0.225632,-0.0532636,-0.0342969,0.772447,sample,2023-01-25 15:18:47
2410,Rho-pCI,1,331.324,3312.75,0.100015,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,11,-0.0157251,-0.240076,-0.0295271,0.772065,sample,2023-01-25 15:18:47
2411,Rho-pCI,1,474.807,3966.67,0.119699,EXP_025_50_02 Secondary Screen/map2,sPREP868,A,12,0.0979925,-0.114106,-0.0286581,0.806831,sample,2023-01-25 15:18:47
2412,AR_202,2,418.355,5028.72,0.0831931,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,1,0.885492,0.648999,-0.0119312,0.874572,sample,2023-01-25 15:18:47
2413,AR_202,2,350.142,2595.32,0.134913,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,2,-0.0234545,0.513428,0.0478598,1.54978,sample,2023-01-25 15:18:47
2414,AR_202,2,374.839,2473,0.151573,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,3,-0.0872512,0.603874,0.0653141,1.75719,sample,2023-01-25 15:18:47
2415,AR_268,2,3309.22,2251.89,1.46953,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,4,0.3918,9.83392,1.28074,7.78411,sample,2023-01-25 15:18:47
2416,AR_268,2,2979.91,1597.98,1.8648,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,5,-0.0180674,12.4262,1.72841,13.6732,sample,2023-01-25 15:18:47
2417,AR_268,2,2932.86,1575.63,1.86139,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,6,-0.0536834,12.2142,1.72809,13.9638,sample,2023-01-25 15:18:47
2418,AR_98,2,2128.4,2842.3,0.74883,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,7,0.00207324,5.94136,0.640727,6.927,sample,2023-01-25 15:18:47
2419,AR_98,2,2088.42,2824.66,0.739351,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,8,-0.185783,5.39403,0.645202,7.85297,sample,2023-01-25 15:18:47
2420,AR_98,2,2174.27,2817.6,0.771674,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,9,-0.0123676,6.20144,0.665843,7.29162,sample,2023-01-25 15:18:47
2421,Rho-pCI,2,361.902,2594.14,0.139508,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,10,-0.091445,-0.174395,-0.0140166,0.908701,sample,2023-01-25 15:18:47
2422,Rho-pCI,2,358.374,3177.5,0.112785,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,11,-0.0280608,-0.308588,-0.0457605,0.711373,sample,2023-01-25 15:18:47
2423,Rho-pCI,2,466.574,3457.41,0.134949,EXP_025_50_02 Secondary Screen/map2,sPREP868,B,12,0.0344867,0.0877394,0.00660673,1.05148,sample,2023-01-25 15:18:47
2424,AR_202,3,290.161,2171.92,0.133597,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,1,-0.226902,0.00406972,0.030732,1.29876,sample,2023-01-25 15:18:47
2425,AR_202,3,211.363,2277.77,0.0927939,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,2,-0.155644,-0.0164188,0.0131349,1.16489,sample,2023-01-25 15:18:47
2426,AR_202,3,196.074,1799.09,0.108985,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,3,-0.177005,0.0504041,0.0235949,1.27632,sample,2023-01-25 15:18:47
2427,AR_268,3,2774.09,1681.48,1.64979,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,4,0.0768242,10.3556,1.49334,10.5454,sample,2023-01-25 15:18:47
2428,AR_268,3,2658.83,1487.43,1.78754,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,5,-0.163944,8.23818,1.62576,11.0497,sample,2023-01-25 15:18:47
2429,AR_268,3,2481.24,1496.83,1.65766,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,6,-0.177151,7.18625,1.49103,9.94866,sample,2023-01-25 15:18:47
2430,AR_98,3,1967.28,2885.82,0.681705,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,7,-0.086384,5.49056,0.585747,7.10426,sample,2023-01-25 15:18:47
2431,AR_98,3,2010.79,2744.68,0.732613,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,8,-0.133324,7.35167,0.656588,9.63644,sample,2023-01-25 15:18:47
2432,AR_98,3,1997.85,2994.02,0.667281,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,9,-0.21736,4.64893,0.574832,7.21778,sample,2023-01-25 15:18:47
2433,Rho-pCI,3,323.091,2660,0.121463,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,10,-0.0403108,-0.307524,-0.0468702,0.721562,sample,2023-01-25 15:18:47
2434,Rho-pCI,3,301.922,2521.22,0.119752,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,11,-0.152923,-0.163017,-0.00144421,0.988084,sample,2023-01-25 15:18:47
2435,Rho-pCI,3,434.82,3113.99,0.139635,EXP_025_50_02 Secondary Screen/map2,sPREP868,C,12,0.0733779,0.303119,0.0246177,1.21404,sample,2023-01-25 15:18:47
2436,AR_202,4,284.281,2449.48,0.116057,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,1,0.0185847,0.247784,0.021318,1.22502,sample,2023-01-25 15:18:47
2437,AR_202,4,203.13,2715.28,0.0748101,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,2,0.0616179,0.0485681,-0.000931039,0.987708,sample,2023-01-25 15:18:47
2438,AR_202,4,232.533,2345.98,0.0991195,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,3,-0.00992705,0.138156,0.0128962,1.14957,sample,2023-01-25 15:18:47
2439,AR_268,4,1833.2,1486.25,1.23344,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,4,-0.0712864,9.27391,1.12194,11.0625,sample,2023-01-25 15:18:47
2440,AR_268,4,2108.41,1587.39,1.32822,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,5,0.133534,8.11324,1.16301,8.03967,sample,2023-01-25 15:18:47
2441,AR_268,4,1946.11,2187.21,0.889767,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,6,0.389182,6.17211,0.717426,5.16283,sample,2023-01-25 15:18:47
2442,AR_98,4,621.819,2370.68,0.262295,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,7,-0.0914953,1.83165,0.178141,3.11683,sample,2023-01-25 15:18:47
2443,AR_98,4,670.038,2405.96,0.278491,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,8,-0.109288,1.31859,0.171505,2.60308,sample,2023-01-25 15:18:47
2444,AR_98,4,1022.87,2615.31,0.391107,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,9,-0.0836531,2.01236,0.272134,3.28736,sample,2023-01-25 15:18:47
2445,Rho-pCI,4,292.513,3058.71,0.0956329,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,10,0.120654,-0.36506,-0.0731568,0.56658,sample,2023-01-25 15:18:47
2446,Rho-pCI,4,326.62,2260.13,0.144514,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,11,-0.0370798,-0.0313899,0.000848919,1.00591,sample,2023-01-25 15:18:47
2447,Rho-pCI,4,271.344,2213.08,0.122609,EXP_025_50_02 Secondary Screen/map2,sPREP868,D,12,-0.174947,-0.23532,-0.00968026,0.926825,sample,2023-01-25 15:18:47
2448,AR_202,5,401.968,2706.54,0.148517,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,1,0.025004,0.223753,0.0241206,1.1939,sample,2023-01-25 15:18:47
2449,AR_202,5,304.803,2717.75,0.112153,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,2,0.0485423,-0.128258,-0.022746,0.831385,sample,2023-01-25 15:18:47
2450,AR_202,5,350.894,2787.51,0.125881,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,3,0.087478,0.221081,0.0137731,1.12286,sample,2023-01-25 15:18:47
2451,AR_268,5,1686.29,1504.42,1.12089,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,4,0.0159842,4.81771,0.925145,5.72619,sample,2023-01-25 15:18:47
2452,AR_268,5,1616.53,1523.1,1.06134,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,5,0.0690754,5.63155,0.890242,6.20307,sample,2023-01-25 15:18:47
2453,AR_268,5,1581.65,1422.2,1.11212,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,6,-0.186073,3.74324,0.92128,5.82759,sample,2023-01-25 15:18:47
2454,AR_98,5,448.059,2691.59,0.166466,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,7,-0.148562,0.629859,0.0795044,1.91424,sample,2023-01-25 15:18:47
2455,AR_98,5,596.297,4299.83,0.138679,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,8,0.271491,0.693354,0.034549,1.33179,sample,2023-01-25 15:18:47
2456,AR_98,5,445.567,2829.86,0.157452,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,9,-0.147166,0.0317292,0.0273012,1.20977,sample,2023-01-25 15:18:47
2457,Rho-pCI,5,426.882,3146.28,0.135678,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,10,0.0369511,-0.193085,-0.0386793,0.778161,sample,2023-01-25 15:18:47
2458,Rho-pCI,5,311.032,2168.39,0.143439,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,11,-0.243079,-0.383015,-0.0325329,0.815125,sample,2023-01-25 15:18:47
2459,Rho-pCI,5,378.3,2687.85,0.140744,EXP_025_50_02 Secondary Screen/map2,sPREP868,E,12,-0.157382,-0.249577,-0.0172917,0.890584,sample,2023-01-25 15:18:47
2460,AR_202,6,334.7,3090.22,0.108309,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,1,0.226435,0,-0.024525,0.815372,sample,2023-01-25 15:18:47
2461,AR_202,6,276.152,2862.25,0.0964807,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,2,-0.0696454,-0.0673162,0.00024094,1.0025,sample,2023-01-25 15:18:47
2462,AR_202,6,357.123,2646.74,0.134929,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,3,0.097641,0.275943,0.0188552,1.16244,sample,2023-01-25 15:18:47
2463,AR_268,6,1121.99,1647.68,0.68095,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,4,-0.0468409,2.63643,0.502464,3.81513,sample,2023-01-25 15:18:47
2464,AR_268,6,1055.96,1600.34,0.659837,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,5,-0.204868,3.30988,0.538104,5.42034,sample,2023-01-25 15:18:47
2465,AR_268,6,1001.15,1513.14,0.661639,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,6,0.0296691,3.19276,0.499152,4.07195,sample,2023-01-25 15:18:47
2466,AR_98,6,396.985,3006.76,0.132031,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,7,-0.0320814,0.123377,0.0182711,1.16061,sample,2023-01-25 15:18:47
2467,AR_98,6,388.265,2580.72,0.150448,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,8,-0.0416346,0,0.00626387,1.04344,sample,2023-01-25 15:18:47
2468,AR_98,6,418.162,2902.12,0.144089,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,9,0.150075,0.240132,0.0104636,1.07831,sample,2023-01-25 15:18:47
2469,Rho-pCI,6,515.327,3138.8,0.164179,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,10,0.00840453,-0.103967,-0.0205898,0.888565,sample,2023-01-25 15:18:47
2470,Rho-pCI,6,460.516,3163.72,0.145562,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,11,0.0896744,0.0602265,-0.00404299,0.972975,sample,2023-01-25 15:18:47
2471,Rho-pCI,6,477.956,3176.18,0.150481,EXP_025_50_02 Secondary Screen/map2,sPREP868,F,12,0.0930271,0.185366,0.0117224,1.08448,sample,2023-01-25 15:18:47
2472,AR_202,7,373.317,2932.01,0.127324,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,1,-0.0240499,0.205079,0.024209,1.23478,sample,2023-01-25 15:18:47
2473,AR_202,7,291.101,2905.85,0.100177,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,2,-0.053173,0.103928,0.0142564,1.16592,sample,2023-01-25 15:18:47
2474,AR_202,7,262.449,2515.94,0.104315,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,3,-0.0512059,-0.0365824,0.00158336,1.01541,sample,2023-01-25 15:18:47
2475,AR_268,7,1084.61,1819.58,0.596078,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,4,0.146819,2.82409,0.417318,3.33452,sample,2023-01-25 15:18:47
2476,AR_268,7,1036.03,1769.76,0.585409,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,5,0.35992,3.27197,0.399053,3.14134,sample,2023-01-25 15:18:47
2477,AR_268,7,1009.87,1716.19,0.588438,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,6,0.238164,2.79385,0.396395,3.06409,sample,2023-01-25 15:18:47
2478,AR_98,7,291.101,2675.39,0.108807,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,7,0.0381889,-0.0860436,-0.0147899,0.880337,sample,2023-01-25 15:18:47
2479,AR_98,7,425.636,2873.46,0.148126,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,8,0.0114002,0.136356,0.0162882,1.12355,sample,2023-01-25 15:18:47
2480,AR_98,7,347.157,2751.38,0.126175,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,9,0.165729,-0.0176252,-0.0235498,0.842713,sample,2023-01-25 15:18:47
2481,Rho-pCI,7,399.477,2981.84,0.13397,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,10,0.160472,-0.09586,-0.0379817,0.779114,sample,2023-01-25 15:18:47
2482,Rho-pCI,7,516.573,2943.23,0.175512,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,11,0.0373191,-0.0235469,-0.0109403,0.941324,sample,2023-01-25 15:18:47
2483,Rho-pCI,7,393.248,2935.75,0.133951,EXP_025_50_02 Secondary Screen/map2,sPREP868,G,12,-0.0771444,-0.28365,-0.0386148,0.776232,sample,2023-01-25 15:18:47
2484,AR_202,8,357.123,3113.89,0.114687,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,1,0.138455,0.0552112,-0.00904749,0.92688,sample,2023-01-25 15:18:47
2485,AR_202,8,311.032,2603.14,0.119483,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,2,0.0674273,0.0823636,0.00164884,1.01399,sample,2023-01-25 15:18:47
2486,AR_202,8,289.855,2740.17,0.10578,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,3,0.0521366,0.0449066,-0.000731921,0.993128,sample,2023-01-25 15:18:47
2487,AR_268,8,637.406,1827.06,0.34887,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,4,0.037491,0.890337,0.157396,1.82203,sample,2023-01-25 15:18:47
2488,AR_268,8,744.536,1676.33,0.444147,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,5,0.0345974,1.59092,0.266792,2.50428,sample,2023-01-25 15:18:47
2489,AR_268,8,758.239,1838.27,0.412474,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,6,0.19326,2.04824,0.251007,2.55454,sample,2023-01-25 15:18:47
2490,AR_98,8,400.722,2979.35,0.1345,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,7,0.105377,0.0627717,-0.00539196,0.961456,sample,2023-01-25 15:18:47
2491,AR_98,8,393.248,3290.78,0.1195,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,8,0.0885995,0.161953,0.00754394,1.06738,sample,2023-01-25 15:18:47
2492,AR_98,8,428.128,2935.75,0.145832,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,9,0.102449,0.0552683,-0.00652006,0.957204,sample,2023-01-25 15:18:47
2493,Rho-pCI,8,494.15,3020.46,0.163601,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,10,-0.00858666,0.0730354,0.0124445,1.08233,sample,2023-01-25 15:18:47
2494,Rho-pCI,8,471.727,2733.94,0.172545,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,11,-0.28737,-0.240634,0.0106196,1.06558,sample,2023-01-25 15:18:47
2495,Rho-pCI,8,588.823,3440.27,0.171156,EXP_025_50_02 Secondary Screen/map2,sPREP868,H,12,0.0904192,0.2068,0.0165058,1.10673,sample,2023-01-25 15:18:47
2496,AR_202,1,333.676,2635.31,0.126618,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,1,-0.0423133,0.0677413,0.0130508,1.11492,sample,2023-01-25 15:18:47
2497,AR_202,1,343.085,3088.11,0.111099,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,2,-0.0948054,0.641469,0.0498329,1.81339,sample,2023-01-25 15:18:47
2498,AR_202,1,411.298,2410.67,0.170616,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,3,-0.104035,0.796028,0.0855025,2.00457,sample,2023-01-25 15:18:47
2499,AR_268,1,3791.43,1714.41,2.2115,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,4,-0.0433155,12.1198,2.05024,13.7138,sample,2023-01-25 15:18:47
2500,AR_268,1,3476.23,1908.47,1.82147,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,5,-0.548587,13.9494,1.76647,33.117,sample,2023-01-25 15:18:47
2501,AR_268,1,3718.51,1814.38,2.04946,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,6,0.114909,13.1963,1.88851,12.7332,sample,2023-01-25 15:18:47
2502,AR_98,1,2505.93,2919.93,0.858218,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,7,-0.0266595,7.815,0.763455,9.05644,sample,2023-01-25 15:18:47
2503,AR_98,1,2102.53,2802.31,0.750283,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,8,-0.175737,6.85066,0.671509,9.52447,sample,2023-01-25 15:18:47
2504,AR_98,1,2215.43,3030.48,0.731051,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,9,0.127807,6.3093,0.618251,6.48098,sample,2023-01-25 15:18:47
2505,Rho-pCI,1,323.091,2597.67,0.124377,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,10,-0.0667599,-0.229874,-0.0263434,0.825217,sample,2023-01-25 15:18:47
2506,Rho-pCI,1,354.846,3082.23,0.115126,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,11,-0.0842163,-0.186126,-0.0144156,0.888719,sample,2023-01-25 15:18:47
2507,Rho-pCI,1,381.896,3595.02,0.106229,EXP_025_50_02 Secondary Screen/map2,sPREP869,A,12,-0.00488334,-0.287459,-0.0421279,0.716037,sample,2023-01-25 15:18:47
2508,AR_202,2,313.683,2610.61,0.120157,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,1,-0.0211669,0.236421,0.0250327,1.26316,sample,2023-01-25 15:18:47
2509,AR_202,2,316.035,2802.31,0.112776,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,2,0.0544323,0.366008,0.0257234,1.29549,sample,2023-01-25 15:18:47
2510,AR_202,2,488.92,2892.88,0.169008,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,3,0.0677175,1.09201,0.0827499,1.95933,sample,2023-01-25 15:18:47
2511,AR_268,2,3576.2,1730.88,2.06612,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,4,0.0697823,10.708,1.87733,10.9443,sample,2023-01-25 15:18:47
2512,AR_268,2,3279.82,1784.98,1.83745,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,5,0.0968414,13.7774,1.70107,13.4727,sample,2023-01-25 15:18:47
2513,AR_268,2,3035.19,1621.5,1.87184,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,6,-0.0261353,12.6752,1.73854,14.0422,sample,2023-01-25 15:18:47
2514,AR_98,2,2163.69,2517.7,0.859392,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,7,-0.112369,6.05643,0.751288,7.94973,sample,2023-01-25 15:18:47
2515,AR_98,2,2188.38,3963.15,0.552184,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,8,0.142389,5.7001,0.458034,5.86499,sample,2023-01-25 15:18:47
2516,AR_98,2,2019.02,2501.23,0.807213,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,9,-0.123264,5.68724,0.701383,7.62743,sample,2023-01-25 15:18:47
2517,Rho-pCI,2,374.839,3081.05,0.121659,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,10,0.0790877,-0.144882,-0.0318647,0.792445,sample,2023-01-25 15:18:47
2518,Rho-pCI,2,359.55,2742.33,0.131111,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,11,-0.161169,-0.306319,-0.0274345,0.826962,sample,2023-01-25 15:18:47
2519,Rho-pCI,2,432.468,3762.03,0.114956,EXP_025_50_02 Secondary Screen/map2,sPREP869,B,12,0.12563,0.00822557,-0.0133863,0.895699,sample,2023-01-25 15:18:47
2520,AR_202,3,300.746,2847.01,0.105636,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,1,0.0133965,0.0406972,0.00277116,1.02694,sample,2023-01-25 15:18:47
2521,AR_202,3,384.248,2561.21,0.150026,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,2,-0.0505735,0.788104,0.0703669,1.88335,sample,2023-01-25 15:18:47
2522,AR_202,3,341.909,2665.89,0.128253,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,3,0.219509,0.831669,0.0428634,1.50197,sample,2023-01-25 15:18:47
2523,AR_268,3,3089.29,1749.7,1.76561,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,4,0.120509,11.6458,1.60917,11.2858,sample,2023-01-25 15:18:47
2524,AR_268,3,3039.89,1687.36,1.80156,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,5,-0.0515632,9.56218,1.63979,11.1364,sample,2023-01-25 15:18:47
2525,AR_268,3,3097.52,1995.5,1.55225,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,6,0.0969804,9.21953,1.38563,9.31606,sample,2023-01-25 15:18:47
2526,AR_98,3,2297.76,4759.39,0.482785,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,7,0.506765,6.58092,0.386828,5.03126,sample,2023-01-25 15:18:47
2527,AR_98,3,2048.43,2879.94,0.711275,EXP_025_50_02 Secondary Screen/map2,sPREP869,C,8,-0.0906159,7.50798,0.63525,9.35577,sample,2023-01-25 15:18:47
